"ParameterPath","Value","Formula","RHSFormula"
S2|Neighborhoods|LowerIleum_int_LowerIleum_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|LowerIleum_pls_LowerIleum_bc|Surface area (blood cells/plasma),72.4653867341249,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|LowerIleum_pls_LowerIleum_int|Surface area (plasma/interstitial),14.6180229747778,k * f_vas_org * V_org,
S2|Neighborhoods|LowerIleum_pls_LowerIleum_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|LowerIleum_pls_LowerIleum_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|Caecum_int_Caecum_cell|Surface area (interstitial/intracellular),2.15785578668021,Aeff / MicrovilliFactor,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|P (interstitial->intracellular),0.000742612395631991,P * P_int_cell_factor * P_int_scalefactor,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|P (intracellular->interstitial),0.000742612395631991,P * P_cell_int_factor * P_int_scalefactor,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|P*SA interstitial -> intracellular,0.00160245045517495,P_int_cell * SA,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|P*SA intracellular -> interstitial,0.00160245045517495,P_cell_int * SA,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,fu/K_cell_pls,
S2|Neighborhoods|Caecum_int_Caecum_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|Caecum_pls_Caecum_bc|Surface area (blood cells/plasma),32.748054429298,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|Caecum_pls_Caecum_int|Surface area (plasma/interstitial),6.60607544651826,k * f_vas_org * V_org,
S2|Neighborhoods|Caecum_pls_Caecum_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|Caecum_pls_Caecum_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Surface area (interstitial/intracellular),8.37869276678406,Aeff / MicrovilliFactor,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|P (interstitial->intracellular),0.000742612395631991,P * P_int_cell_factor * P_int_scalefactor,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|P (intracellular->interstitial),0.000742612395631991,P * P_cell_int_factor * P_int_scalefactor,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|P*SA interstitial -> intracellular,0.00622212110780594,P_int_cell * SA,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|P*SA intracellular -> interstitial,0.00622212110780594,P_cell_int * SA,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,fu/K_cell_pls,
S2|Neighborhoods|ColonAscendens_int_ColonAscendens_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|ColonAscendens_pls_ColonAscendens_bc|Surface area (blood cells/plasma),60.0381023644395,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|ColonAscendens_pls_ColonAscendens_int|Surface area (plasma/interstitial),12.1111388385394,k * f_vas_org * V_org,
S2|Neighborhoods|ColonAscendens_pls_ColonAscendens_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|ColonAscendens_pls_ColonAscendens_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Surface area (interstitial/intracellular),12.9556051957242,Aeff / MicrovilliFactor,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|P (interstitial->intracellular),0.000742612395631991,P * P_int_cell_factor * P_int_scalefactor,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|P (intracellular->interstitial),0.000742612395631991,P * P_cell_int_factor * P_int_scalefactor,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|P*SA interstitial -> intracellular,0.00962099301125899,P_int_cell * SA,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|P*SA intracellular -> interstitial,0.00962099301125899,P_cell_int * SA,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,fu/K_cell_pls,
S2|Neighborhoods|ColonTransversum_int_ColonTransversum_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|ColonTransversum_pls_ColonTransversum_bc|Surface area (blood cells/plasma),126.219225436015,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|ColonTransversum_pls_ColonTransversum_int|Surface area (plasma/interstitial),25.4614736833173,k * f_vas_org * V_org,
S2|Neighborhoods|ColonTransversum_pls_ColonTransversum_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|ColonTransversum_pls_ColonTransversum_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Surface area (interstitial/intracellular),6.2801023448879,Aeff / MicrovilliFactor,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|P (interstitial->intracellular),0.000742612395631991,P * P_int_cell_factor * P_int_scalefactor,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|P (intracellular->interstitial),0.000742612395631991,P * P_cell_int_factor * P_int_scalefactor,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|P*SA interstitial -> intracellular,0.00466368184715128,P_int_cell * SA,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|P*SA intracellular -> interstitial,0.00466368184715128,P_cell_int * SA,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,fu/K_cell_pls,
S2|Neighborhoods|ColonDescendens_int_ColonDescendens_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|ColonDescendens_pls_ColonDescendens_bc|Surface area (blood cells/plasma),63.1096127180077,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|ColonDescendens_pls_ColonDescendens_int|Surface area (plasma/interstitial),12.7307368416587,k * f_vas_org * V_org,
S2|Neighborhoods|ColonDescendens_pls_ColonDescendens_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|ColonDescendens_pls_ColonDescendens_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Surface area (interstitial/intracellular),7.77238038400344,Aeff / MicrovilliFactor,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|P (interstitial->intracellular),0.000742612395631991,P * P_int_cell_factor * P_int_scalefactor,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|P (intracellular->interstitial),0.000742612395631991,P * P_cell_int_factor * P_int_scalefactor,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|P*SA interstitial -> intracellular,0.00577186601672789,P_int_cell * SA,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|P*SA intracellular -> interstitial,0.00577186601672789,P_cell_int * SA,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,fu/K_cell_pls,
S2|Neighborhoods|ColonSigmoid_int_ColonSigmoid_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|ColonSigmoid_pls_ColonSigmoid_bc|Surface area (blood cells/plasma),50.713081648399,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|ColonSigmoid_pls_ColonSigmoid_int|Surface area (plasma/interstitial),10.2300563906186,k * f_vas_org * V_org,
S2|Neighborhoods|ColonSigmoid_pls_ColonSigmoid_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|ColonSigmoid_pls_ColonSigmoid_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|Rectum_int_Rectum_cell|Surface area (interstitial/intracellular),3.63060417703807,Aeff / MicrovilliFactor,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|P (interstitial->intracellular),0.000742612395631991,P * P_int_cell_factor * P_int_scalefactor,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|P (intracellular->interstitial),0.000742612395631991,P * P_cell_int_factor * P_int_scalefactor,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|P*SA interstitial -> intracellular,0.00269613166550175,P_int_cell * SA,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|P*SA intracellular -> interstitial,0.00269613166550175,P_cell_int * SA,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,fu/K_cell_pls,
S2|Neighborhoods|Rectum_int_Rectum_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|Rectum_pls_Rectum_bc|Surface area (blood cells/plasma),20.6608851160144,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|Rectum_pls_Rectum_int|Surface area (plasma/interstitial),4.16780075173349,k * f_vas_org * V_org,
S2|Neighborhoods|Rectum_pls_Rectum_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|Rectum_pls_Rectum_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|Lumen_duo_Duodenum_pls|Midazolam|Drug absorption rate (lumen to mucosa),0,OralApplicationsEnabled ? P_int_para*Aeff*(min(Solubility/ MW ;DrugLiquid/(Liquid))-(NOT SinkCondition_para ? fu*DrugMucosa : 0)) : 0,
S2|Neighborhoods|Lumen_duo_Duodenum_pls|Midazolam|Sum of active process rates,0,0,
S2|Neighborhoods|Lumen_duo_Duodenum_pls|Midazolam|Sum of passive process rates,0,P_1,
S2|Neighborhoods|Lumen_duo_Duodenum_pls|Midazolam|DrugAbsorption_para|ProcessRate,0,DrugAbsorptionLumenToMucosaRate,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|Drug absorption rate (lumen to mucosa),0,OralApplicationsEnabled ? P_int_trans*Aeff*(P_int_trans_lum_cell_factor*min(Solubility/ MW ;DrugLiquid/(Liquid))-(NOT SinkCondition_trans ? P_int_trans_cell_lum_factor*fu/K_cell_pls*DrugMucosa : 0)) : 0,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|P_int_trans_cell_lum_factor,1,UsePenaltyFactor ? K1+ (K2 +K3 +K4)* base ^ 1 + K5* base ^ max(CT0+CT1;-CT0-CT1) +K6* base ^ max(CT0+CT2;-CT0-CT2) +K7* base ^ max(CT2+CT1;-CT2-CT1) +K8* base ^ max(CT0+CT1+CT2;-CT0-CT1-CT2) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|P_int_trans_lum_cell_factor,1,UsePenaltyFactor ? K1+ (K2 +K3 +K4)* base ^ 1 + K5* base ^ max(CT0+CT1;-CT0-CT1) +K6* base ^ max(CT0+CT2;-CT0-CT2) +K7* base ^ max(CT2+CT1;-CT2-CT1) +K8* base ^ max(CT0+CT1+CT2;-CT0-CT1-CT2) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,K_cell_pls,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,K_water_cell,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_F1,0.933885938662804,CT0 != CT_NEUTRAL ?  1/(1+10^(CT0*(pKa_0-pH))) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_F2,1,CT1 != CT_NEUTRAL ?  1/(1+10^(CT1*(pKa_1-pH))) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_F3,1,CT2 != CT_NEUTRAL ?  1/(1+10^(CT2*(pKa_2-pH))) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K1,0.933885938662804,F1*F2*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K2,0.0661140613371957,(1-F1)*F2*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K3,0,F1*(1-F2)*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K4,0,F1*F2*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K5,0,(1-F1)*(1-F2)*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K6,0,(1-F1)*F2*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K7,0,F1*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_cell_K8,0,(1-F1)*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_F1,0.41450132132819,CT0 != CT_NEUTRAL ?  1/(1+10^(CT0*(pKa_0-pH))) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_F2,1,CT1 != CT_NEUTRAL ?  1/(1+10^(CT1*(pKa_1-pH))) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_F3,1,CT2 != CT_NEUTRAL ?  1/(1+10^(CT2*(pKa_2-pH))) : 1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K1,0.41450132132819,F1*F2*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K2,0.58549867867181,(1-F1)*F2*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K3,0,F1*(1-F2)*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K4,0,F1*F2*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K5,0,(1-F1)*(1-F2)*F3,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K6,0,(1-F1)*F2*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K7,0,F1*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|pKa_pH_WS_lum_K8,0,(1-F1)*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|Sum of active process rates,0,0,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|Sum of passive process rates,0,P_1,
S2|Neighborhoods|Lumen_duo_Duodenum_cell|Midazolam|DrugAbsorption_trans|ProcessRate,0,DrugAbsorptionLumenToMucosaRate,
S2|Neighborhoods|Duodenum_pls_PortalVein_pls|Midazolam|Mass transfer rate (mucosa to portal vein plasma),0,Q*(1-HCT)*C_pls,
S2|Neighborhoods|Duodenum_bc_PortalVein_bc|Midazolam|Mass transfer rate (mucosa to portal vein blood cells),0,Q*HCT*C_bc,
S2|Neighborhoods|Lumen_cae_Caecum_pls|Midazolam|Drug absorption rate (lumen to mucosa),0,OralApplicationsEnabled ? P_int_para*Aeff*(min(Solubility/ MW ;DrugLiquid/(Liquid))-(NOT SinkCondition_para ? fu*DrugMucosa : 0)) : 0,
S2|Neighborhoods|Lumen_cae_Caecum_pls|Midazolam|Sum of active process rates,0,0,
S2|Neighborhoods|Lumen_cae_Caecum_pls|Midazolam|Sum of passive process rates,0,0,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|Drug absorption rate (lumen to mucosa),0,OralApplicationsEnabled ? P_int_trans*Aeff*(P_int_trans_lum_cell_factor*min(Solubility/ MW ;DrugLiquid/(Liquid))-(NOT SinkCondition_trans ? P_int_trans_cell_lum_factor*fu/K_cell_pls*DrugMucosa : 0)) : 0,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|P_int_trans_cell_lum_factor,1,UsePenaltyFactor ? K1+ (K2 +K3 +K4)* base ^ 1 + K5* base ^ max(CT0+CT1;-CT0-CT1) +K6* base ^ max(CT0+CT2;-CT0-CT2) +K7* base ^ max(CT2+CT1;-CT2-CT1) +K8* base ^ max(CT0+CT1+CT2;-CT0-CT1-CT2) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|P_int_trans_lum_cell_factor,1,UsePenaltyFactor ? K1+ (K2 +K3 +K4)* base ^ 1 + K5* base ^ max(CT0+CT1;-CT0-CT1) +K6* base ^ max(CT0+CT2;-CT0-CT2) +K7* base ^ max(CT2+CT1;-CT2-CT1) +K8* base ^ max(CT0+CT1+CT2;-CT0-CT1-CT2) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|Partition coefficient (intracellular/plasma),10.6853581077236,K_cell_pls,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|Partition coefficient (intracellular/water),0.0187172014249515,K_water_cell,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_F1,0.933885938662804,CT0 != CT_NEUTRAL ?  1/(1+10^(CT0*(pKa_0-pH))) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_F2,1,CT1 != CT_NEUTRAL ?  1/(1+10^(CT1*(pKa_1-pH))) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_F3,1,CT2 != CT_NEUTRAL ?  1/(1+10^(CT2*(pKa_2-pH))) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K1,0.933885938662804,F1*F2*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K2,0.0661140613371957,(1-F1)*F2*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K3,0,F1*(1-F2)*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K4,0,F1*F2*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K5,0,(1-F1)*(1-F2)*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K6,0,(1-F1)*F2*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K7,0,F1*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_cell_K8,0,(1-F1)*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_F1,0.261890967459581,CT0 != CT_NEUTRAL ?  1/(1+10^(CT0*(pKa_0-pH))) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_F2,1,CT1 != CT_NEUTRAL ?  1/(1+10^(CT1*(pKa_1-pH))) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_F3,1,CT2 != CT_NEUTRAL ?  1/(1+10^(CT2*(pKa_2-pH))) : 1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K1,0.261890967459581,F1*F2*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K2,0.738109032540419,(1-F1)*F2*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K3,0,F1*(1-F2)*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K4,0,F1*F2*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K5,0,(1-F1)*(1-F2)*F3,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K6,0,(1-F1)*F2*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K7,0,F1*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|pKa_pH_WS_lum_K8,0,(1-F1)*(1-F2)*(1-F3),
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|Sum of active process rates,0,0,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|Sum of passive process rates,0,P_1,
S2|Neighborhoods|Lumen_cae_Caecum_cell|Midazolam|DrugAbsorption_trans|ProcessRate,0,DrugAbsorptionLumenToMucosaRate,
S2|Neighborhoods|Caecum_pls_PortalVein_pls|Midazolam|Mass transfer rate (mucosa to portal vein plasma),0,Q*(1-HCT)*C_pls,
S2|Neighborhoods|Caecum_bc_PortalVein_bc|Midazolam|Mass transfer rate (mucosa to portal vein blood cells),0,Q*HCT*C_bc,
S2|Neighborhoods|Lumen_colasc_ColonAscendens_pls|Midazolam|Drug absorption rate (lumen to mucosa),0,OralApplicationsEnabled ? P_int_para*Aeff*(min(Solubility/ MW ;DrugLiquid/(Liquid))-(NOT SinkCondition_para ? fu*DrugMucosa : 0)) : 0,
S2|Neighborhoods|Lumen_colasc_ColonAscendens_pls|Midazolam|Sum of active process rates,0,0,
S2|Neighborhoods|Lumen_colasc_ColonAscendens_pls|Midazolam|Sum of passive process rates,0,0,
S2|Neighborhoods|Lumen_colasc_ColonAscendens_cell|Midazolam|Drug absorption rate (lumen to mucosa),0,OralApplicationsEnabled ? P_int_trans*Aeff*(P_int_trans_lum_cell_factor*min(Solubility/ MW ;DrugLiquid/(Liquid))-(NOT SinkCondition_trans ? P_int_trans_cell_lum_factor*fu/K_cell_pls*DrugMucosa : 0)) : 0,
S2|Neighborhoods|Lumen_colasc_ColonAscendens_cell|Midazolam|P_int_trans_cell_lum_factor,1,UsePenaltyFactor ? K1+ (K2 +K3 +K4)* base ^ 1 + K5* base ^ max(CT0+CT1;-CT0-CT1) +K6* base ^ max(CT0+CT2;-CT0-CT2) +K7* base ^ max(CT2+CT1;-CT2-CT1) +K8* base ^ max(CT0+CT1+CT2;-CT0-CT1-CT2) : 1,
